Author,Title,label
, Appp Background Paper 8. Normes  Institutions Et Configurations Politiques Dans Les Reformes Du Coton En Afrique De L'Ouest: Cas Du Mali  Analyse De 13 Villages. [Standards  Institutions And Political Configuration In Reforms Of The Cotton Sector In West Africa: Case Of Mali  Analysis Of 13 Villages].,0
, Appp Background Paper 9. Normes  Institutions Et Configurations Politiques Dans Les Reformes Du Coton En Afrique De L'Ouest: Cas Du Burkina Faso  Analyse De 13 Villages. [Standards  Institutions And Political Configuration In Reforms Of The Cotton Sector In West Africa: Case Of Burkina Faso  Analysis Of 13 Villages.],0
, Appp Working Paper No. 7. Variation In Performance Among Members Of Parliament: Evidence From Ghana.,0
, Appp Working Paper No. 8. Some Evidence On The Demand Side Of Private-Public Goods Provision By Mps.,0
, An Appraisal Of Indicators Used To Monitor The Treated Population In Antiretroviral Programmes In Low-Income Countries,0
, Are Banks Too Big To Fail Or Too Big To Save? International Evidence From Equity Prices And Cds Spreads. Policy Research Working Paper 5360.,0
, Artemisia Annua  Artemisinin  Acts And Malaria Control In Africa: The Interplay Of Tradition  Science And Public Policy,0
, Ascertaining Baseline Levels Of Antiretroviral Therapy Adherence In Uganda: A Multimethod Approach.,0
, Assessment And Degradation Study Of Total Carotenoid And Beta-Carotene In Bitter Yellow Cassava (Manihot Esculenta Crantz) Varieties,0
, An Assessment Of Crop Water Productivity In The Indus And Ganges River Basins: Current Status And Scope For Improvement,0
, An Assessment Of E-Health Projects And Initiatives In Africa.,0
, Associations  Active Citizenship  And The Quality Of Democracy In Brazil And Mexico,0
, Authoraid: Evaluation Of Pilot Phase 2007-2009,0
, Avian Influenza  Public Health And Smallholder Livelihoods In The Greater Mekong Sub-Region. A Synopsis Of Findings Of The Dfid-Funded _Pro-Poor Hpai Risk Reduction_ Research Project.,0
, Behavioral And Social Science In Hiv Vaccine Clinical Research: Workshop Report,0
, Benefits And Challenges Of Applying Outcome Mapping In An R4D Project,0
, Bfp01. Water-Use Accounts In Cpwf Basins: Model Concepts And Description.,0
, Bfp02. Water-Use Accounts In Cpwf Basins: Simple Water-Use Accounting Of The Mekong Basin.,0
, Bfp03. Water-Use Accounts In Cpwf Basins: Simple Water-Use Accounting Of The Nile Basin.,0
, Bfp04. Water-Use Accounts In Cpwf Basins: Simple Water-Use Accounting Of The Volta Basin.,0
, Bfp05. Water-Use Accounts In Cpwf Basins: Simple Water Use Accounting Of The Ganges Basin.,0
, Bfp06. Water-Use Accounts In Cpwf Basins: Simple Water-Use Accounting Of The Limpopo Basin.,0
, Bfp07. Water-Use Accounts In Cpwf Basins: Simple Water-Use Accounting Of The Indus Basin.,0
, Bfp08. Water-Use Accounts In Cpwf Basins: Simple Water-Use Accounting Of The Karkheh Basin.,0
, Bfp09. Water-Use Accounts In Cpwf Basins: Simple Water-Use Accounting Of The Niger Basin.,0
, Bfp10. Water-Use Accounts In Cpwf Basins: Simple Water-Use Accounting Of The S_O Francisco Basin.,0
, Bfp11. Water-Use Accounts In Cpwf Basins: Simple Water-Use Accounting Of The Yellow River Basin.,0
, Bio-Char And Biogas Research - Applicability To Developing Countries. Research Report  29 January 2010.,0
, Biofortification And Localization Of Zinc In Wheat Grain,0
, Biofortification Of Durum Wheat With Zinc And Iron,0
, Biofortification Of Durum Wheat With Zinc Through Soil And Foliar Applications Of Nitrogen,0
, Blood Transfusion For Treating Malarial Anaemia,0
, Breeding Resilient And Productive Genotypes Adapted To Drought-Prone Rainfed Ecosystem Of India,0
, Bridging The Gaps Among Research  Policy And Practice In Ten Low- And Middle-Income Countries: Development And Testing Of A Questionnaire For Health-Care Providers,0
, Bullying Boys: The Traumatic Effects Of Bullying In Male Adolescent Learners,0
, Challenges And Strategies For Next Generation Sequencing (Ngs) Data Analysis,0
, A Checklist For Health Research Priority Setting: Nine Common Themes Of Good Practice,0
, Chemotherapy For Second-Stage Human African Trypanosomiasis,0
, Climate Change Scenarios And Climate Data,0
, Climate Impacts  Forest-Dependent Rural Livelihoods And Adaptation Strategies In Africa: A Review,0
, Clinic Attendance For Medication Refills And Medication Adherence Amongst An Antiretroviral Treatment Cohort In Uganda: A Prospective Study.,0
, Cloning And Nucleotide Sequence Analysis Of Zein Promoter,0
, Common Understandings Of Women'S Mental Illness In Ghana: Results From A Qualitative Study,0
, Contrasting Predictors Of Poor Antiretroviral Therapy Outcomes In Two South African Hiv Programmes: A Cohort Study,0
, Corruption  Religion And Moral Development,0
, Cost-Effectiveness Analysis Of Combination Therapies For Visceral Leishmaniasis In The Indian Subcontinent.,0
, The Cost-Effectiveness Of Intermittent Preventive Treatment For Malaria In Infants In Sub-Saharan Africa.,0
, Costs Of Post-Abortion Care In Low- And Middle-Income Countries,0
, Crystal Structure Of Pg16 And Chimeric Dissection With Somatically Related Pg9: Structure-Function Analysis Of Two Quaternary-Specific Antibodies That Effectively Neutralize Hiv-1,0
, The Current High Prevalence Of Dietary Zinc Inadequacy Among Children And Women In Rural Bangladesh Could Be Substantially Ameliorated By Zinc Biofortification Of Rice.,0
, Daily Co-Trimoxazole Prophylaxis In Severely Immunosuppressed Hiv-Infected Adults In Africa Started On Combination Antiretroviral Therapy: An Observational Analysis Of The Dart Cohort.,0
, Determinants Of The Use Of Different Types Of Health Care Provider In Urban China: A Tracer Illness Study Of Urti,0
, Development And Health: The Case Of Hiv/Aids In Southern Africa,0
, Development And Validation Of A Rapid Reversed-Phase Hplc Method For The Determination Of The Non-Nucleoside Reverse Transcriptase Inhibitor Dapivirine From Polymeric Nanoparticles.,0
, Dilemmas And Tensions Facing A Faith-Based Organisation Promoting Hiv Prevention Among Young People In South Africa.,0
, Direct Facility Funding As A Response To User Fee Reduction: Implementation And Perceived Impact Among Kenyan Health Centres And Dispensaries,0
, Dissection And Modelling Of Abiotic Stress Tolerance In Plants,0
, Dongxiang Muslim Women As 'Boundary Subjects': Reflections On Gender And Identity In The Borderland Areas Of Northwest China,0
, Drug Resistance In Human Immunodeficiency Virus Type-1 Infected Zambian Children Using Adult Fixed Dose Combination Stavudine  Lamivudine  And Nevirapine,0
, Duration Of Protection Against Clinical Malaria Provided By Three Regimens Of Intermittent Preventive Treatment In Tanzanian Infants.,0
, Effectiveness Of Peridomestic Space Spraying With Insecticide On Dengue Transmission; Systematic Review,0
, Efficiency Of Selective Genotyping For Genetic Analysis Of Complex Traits And Potential Applications In Crop Improvement.,0
, An Efficient Method For The Production Of Marker-Free Transgenic Plants Of Peanut (Arachis Hypogaea L.),0
, Evaluating Delivery Systems: Complex Evaluations And Plausibility Inference.,0
, Evaluation Of Hiv Type 1 Strains In Men Having Sex With Men And In Female Sex Workers In Mombasa  Kenya,0
, Evaluation Of The Capilia Tb Assay For Culture Confirmation Of Mycobacterium Tuberculosis Infections In Zambia And South Africa,0
, Evaluation Of The Pyrrole Insecticide Chlorfenapyr Against Pyrethroid Resistant And Susceptible Anopheles Funestus (Diptera: Culicidae).,0
, Genetic Diversity And Selection Of Genotypes To Enhance Zn And Fe Content In Common Bean.,0
, Genetic Mapping Of The Rice Ionome In Leaves And Grain: Identification Of Qtls For 17 Elements Including Arsenic  Cadmium  Iron And Selenium.,0
, The Genetic Origin Of Fragrance In Nerica1,0
, Genetic Variation And Environmental Stability Of Grain Mineral Nutrient Concentrations In Triticum Dicoccoides Under Five Environments.,0
, Global Impacts Of Human Mineral Malnutrition,0
, Haematological And Biochemistry Laboratory Abnormalities Associated With Splenomegaly In Asymptomatic Adults In Masaka  Uganda: Implications For Hiv Biomedical Prevention Trials,0
, National Policy-Makers Speak Out: Are Researchers Giving Them What They Need?,0
, Rice Leaf Growth And Water Potential Are Resilient To Evaporative Demand And Soil Water Deficit Once The Effects Of Root System Are Neutralized.,0
, Estimating The National Impact Of The Financial Crisis In Indonesia By Combining A Rapid Qualitative Study With Nationally Representative Surveys,0
, Evaluation Of Community Led Infrastructure Finance Facility (Cliff). India Country Report - 2010.,0
, Measuring Food Insecurity And Hunger In Peru: A Qualitative And Quantitative Analysis Of An Adapted Version Of The Usda_S Food Insecurity And Hunger Module.,0
, A Meta-Analysis Of Community-Based Studies On Quality Protein Maize,0
, An Overview Of Uganda'S Mental Health Care System: Results From An Assessment Using The World Health Organization'S Assessment Instrument For Mental Health Systems (Who-Aims).,0
, Processes Of Violent Political Mobilisation: An Overview Of Contemporary Debates And Crise Findings.,0
, Recoup Working Paper No. 33. Higher Education And Economic Development In Africa: A Review Of Channels And Interactions.,0
, Report On The Meta-_Analysis Of Crop Modelling For Climate Change And Food Security Survey,0
, A Review Of Literature On The Role Of Religion In Women_S Movements For Social Change In Nigeria.,0
, Ribavirin For Crimean-Congo Hemorrhagic Fever: Systematic Review And Meta-Analysis,0
, Spatial Poverty Traps: An Overview. Cprc Working Paper 161.,0
, State-Business Relations And Economic Growth In Sub Saharan Africa: A Review Of Case Studies In Ghana  Mauritius  South Africa And Zambia,0
, Transcriptional-Metabolic Networks In B-Carotene-Enriched Potato Tubers: The Long And Winding Road To The Golden Phenotype,0
, Understanding How Women'S Groups Improve Maternal And Newborn Health In Makwanpur  Nepal: A Qualitative Study.,0
, Estimating The Impact Of The Food  Fuel And Financial Crises On Zambian Households,0
, Extra-Pulmonary And Smear-Negative Forms Of Tuberculosis Are Associated With Treatment Delay And Hospitalisation,0
, Examining Sex Differentials In The Uptake And Process Of Hiv Testing In Three High Prevalence Districts Of India,0
, Field Test Of A Novel Detection Device For Mycobacterium Tuberculosis Antigen In Cough,0
, From Mapping Information Ecologies To Evaluating Media Interventions: An Experts Survey On Evaluating The Impact Of Media Interventions In Conflict Countries. Working Draft.,0
, Impact Of Aciclovir On Ulcer Healing  Lesional  Genital And Plasma Hiv-1 Rna Among Patients With Genital Ulcer Disease In Malawi.,0
, The Impact Of Global Health Initiatives At National And Sub-National Level - A Policy Analysis Of Their Role In Implementation Processes Of Antiretroviral Treatment (Art) Roll-Out In Zambia And South Africa,0
, Alternatives To Randomisation In The Evaluation Of Public Health Interventions: Design Challenges And Solutions.,0
, What 'Outliers' Tell Us About Missed Opportunities For Tuberculosis Control: A Cross-Sectional Study Of Patients In Mumbai  India.,0
,National Guard Youth Challenge Program. What Works Clearinghouse Intervention Report,0
, Evaluation Of Permanet 3.0 A Deltamethrin-Pbo Combination Net Against Anopheles Gambiae And Pyrethroid Resistant Culex Quinquefasciatus Mosquitoes: An Experimental Hut Trial In Tanzania.,0
, An Experimental Analysis Of Network And Group Formation For Collective Action. End Of Award Report.,0
, In Vitro And In Vivo Experimental Models For Drug Screening And Development For Chagas Disease.,0
, Nevirapine/Zidovudine/Lamivudine Has Superior Immunological And Virological Responses Not Reflected In Clinical Outcomes In A 48-Week Randomized Comparison With Abacavir/Zidovudine/Lamivudine In Hiv-Infected Ugandan Adults With Low Cd4 Cell Counts.,0
, An Open-Label  Randomised Study Of Dihydroartemisinin-Piperaquine Versus Artesunate-Mefloquine For Falciparum Malaria In Asia,0
, Integration Of Mental Health Into Primary Health Care In A Rural District In Uganda.,0
, Media And Mental Health In Uganda.,0
, Access To And Exclusion From Primary Education In Slums Of Dhaka  Bangladesh,0
,"Challenging The Stigmatization Of Female Sex Workers Through A Community-Led Structural Intervention: Learning From A Case Study Of A Female Sex Worker Intervention In Andhra Pradesh, India",0
, Policy Interventions That Attract Nurses To Rural Areas: A Multicountry Discrete Choice Experiment,0
, The Evolution And Impact Of Unconditional Cash Transfers In South Africa,0
, The Formation Of Community Based Organizations In Sub-Saharan Africa : An Analysis Of A Quasi-Experiment,0
, Assessment Of Potential Mare Stocking Impacts On Resource Access Rights And Livelihoods In Komio Village  Niger River Delta  Mali,0
, Modeling The Impact Of Climate Change On Global Hydrology And Water Availability,0
, Working Paper 16. Water Economy Baseline Report. Water And Livelihoods In A Highland To Lowland Transect In Eastern Ethiopia.,0
, Working Paper 58. Changing Educational Aspirations Of Children Living In Poverty In Ethiopia.,0
, Working Paper 61. Know Your Place: Ethiopian Children_S Contributions To The Household Economy,0
, Working Paper 83. Drugs And (Dis)Order: A Study Of The Opium Trade  Political Settlements And State-Making In Afghanistan.,0
, Working Paper No. 15. The Political Economy Of Cereal Seed Systems In Zimbabwe: Rebuilding The Seed System In A Post-Crisis Economy,0
, Working Paper No. 17. The Political Economy Of Ethiopian Cereal Seed Systems: State Control  Market Liberalisation And Decentralisation,0
, Working Paper No. 68. Nationalism  Urban Poverty And Identity In Maputo  Mozambique.,0
, Working Paper No. 69. Buffer Zone  Colonial Enclave Or Urban Hub?  Quetta: Between Four Regions And Two Wars,0
, Working Paper No. 70. The Open City: Social Networks And Violence In Karachi.,0
, Working Paper No. 78. The Political Economy Of Taxation And State Resilience In Zambia Since 1990.,0
, Working Paper No. 81. The Peacemaking Effectiveness Of Regional Organisations.,0
, Working Paper T31. Economic Crises And Migration: Learning From The Past And The Present.,0
, Working Paper T-32. The Current Global Economic Crisis And Migration: Policies And Practice In Origin And Destination.,0
, Young Lives Working Paper 62. What Shapes The Influence Evidence Has On Policy? The Role Of Politics In Research Utilisation.,0
, Edqual Working Paper No. 23. Social And Economic Effects On Primary Pupils' Reading Achievement: Findings From Southern And East Africa.,0
, Free Primary Education And After In Kenya: Enrolment Impact  Quality Effects  And The Transition To Secondary School.,0
, Honey For Acute Cough In Children,0
, Intermittent Preventive Treatment For Malaria In Infants: A Decision-Support Tool For Sub-Saharan Africa,0
, Low Carbon Development Indicators - Dfid. Evaluating Development Outcomes From Renewable Energy  Sustainable Transport And Energy Efficiency Aid Projects.,0
, Railroads Of The Raj : Estimating The Impact Of Transportation Infrastructure,0
, Recoup Working Paper No. 27. The Impact Of Aid On Education Policy In India,0
, Recoup Working Paper No. 29. The Impact Of The Sixth Pay Commission On Teacher Salaries: Assessing Equity And Efficiency Effects,0
, Recoup Working Paper No. 36. The Impact Of Aid On Education Policy In Kenya,0
, The Effect Of Maternal Education And Maternal Mental Health On Child_S Growth,0
, Visceral Leishmaniasis Supplement: The Economic Impact Of Visceral Leishmaniasis On Rural Households In One Endemic District Of Bihar  India,0
, How Cost-Effective Is Biofortification In Combating Micronutrient Malnutrition? An Ex Ante Assessment,0
, Impact Of Fluoride On Children. Draft Report  November 2010.,0
, Path Dependency And The Neighbourhood Effect : Urban Poverty In Impoverished Neighbourhoods In Chinese Cities.,0
, The Impact Of Art Scale Upon Health Workers: Evidence From Two South African Districts,0
, The Impact Of Immunization On The Association Between Poverty And Child Survival: Evidence From Kassena-Nankana District Of Northern Ghana,0
, Working Paper 19. Assessment Of Budget In The Water Sector: A Case Study Of Two Selected Woredas In Oromia Regional State (Babile And Goro-Gutu Woredas).,0
, Working Paper 18. Adapting To Climate Change In The Water Sector: Assessing The Effectiveness Of Planned Adaptation Interventions In Reducing Local Level Vulnerability,0
, Working Paper 17. Equitable Water Service For Multiple Uses: A Case From Southern Nations Nationalities And Peoples Region (Snnpr)  Ethiopia.,0
, The Economic Impact Of Information And Communication Technologies (Icts) On Microenterprises In The Context Of Development.,0
, Testing The Effects Of Oil Palm Replanting Practices (Windrowing  Fallowing And Poisoning) On Incidence Of Ganoderma,0
, Targeting Accuracy And Impact Of A Community-Identified Waiver Card Scheme For Primary Care User Fees In Afghanistan,0
, Social Outsourcing As A Development Tool: The Impact Of Outsourcing It Services To Women'S Social Enterprises In Kerala,0
, Poverty And Fever Vulnerability In Nigeria: A Multilevel Analysis,0
, Poverty And Childhood Undernutrition In Developing Countries: A Multi-National Cohort Study,0
, Migration  Remote Rural Areas And Chronic Poverty In India. Cprc Working Paper 163.,0
, Effects Of Severe Obstetric Complications On Women'S Health And Infant Mortality In Benin.,0
, Educational And Indigenous Justice In Africa,0
, Education And The Poverty Trap In Rural China: Closing The Trap.,0
, Economic Impact Analysis Of Marker-Assisted Breeding For Resistance To Pests And Postharvest Deterioration In Cassava.,0
, Distribution Of Mikania And Its Economic Impact On Tea Ecosystem Of Assam.,0
, Combining Work And School: The Dynamics Of Girls_ Involvement In Agricultural Work In Andhra Pradesh  India,0
, Children'S Role In Enhanced Case Finding In Zambia,0
, Children Who Recover From Early Stunting And Children Who Are Not Stunted Demonstrate Similar Levels Of Cognition,0
, Changes In Hiv Prevalence Among Differently Educated Groups In Tanzania Between 2003 And 2007.,0
, Capabilities For Learning To Read: An Investigation Of Social And Economic Effects For Grade 6 Learners In Southern And East Africa,0
, Attracting And Retaining Health Workers In Rural Areas: Investigating Nurses_ Views On Rural Posts And Policy Interventions,0
, Assessment Of A National Voucher Scheme To Deliver Insecticide-Treated Mosquito Nets To Pregnant Women,0
, Analysing The Prospect Of The <I>Iar4D Innovation Platforms</I> In Improving The Productive Efficiencies Of Cereal-Legume Farmers In The Sudan Savanna Of Nigeria,0
, Affirmative Action In South Africa: An Empirical Assessment Of The Impact On Labour Market Outcomes,0
, Young Lives Working Paper 65  Psychosocial Status And Cognitive Achievement In Peru.,0
, Working Paper No. 12. Linking Agricultural Development To School Feeding,0
, Working Paper 60. Do Pre-Natal And Post-Natal Economic Shocks Have A Long-Lasting Effect On The Height Of 5-Year-Old Children?: Evidence From 20 Sentinel Sites Of Rural And Urban Ethiopia.,0
, Strengthening Odfl Systems To Increase Education Access And Attainment For Young People In High Hiv Prevalence Sadc Countries. Impact Record.,0
, Institutional Histories  Seasonal Floodplains (Mares)  And Livelihood Impacts Of Fish Stocking In The Inner Niger River Delta Of Mali.,0
, Livelihoods After Land Reform: The Poverty Impacts Of Land Redistribution In Southern Africa. End Of Award Report.,0
, Para Teachers In India: Status And Impact,0
, Building Public Support For Anti-Corruption Efforts: Why Anti-Corruption Agencies Need To Communicate And How.,0
, Bullying And School Attendance: A Case Study Of Senior High School Students In Ghana,0
, Can Families In Rural India Bear The Additional Burden Of Secondary Education? Investigating The Determinants Of Transition,0
, Ccaa Learning Paper 1. Integrating Meteorological And Indigenous Knowledge-Based Seasonal Climate Forecasts For The Agricultural Sector.,0
, Ccafs Report No. 3. Agriculture  Food Security And Climate Change: Outlook For Knowledge  Tools And Action.,0
, Cgiar Challenge Program On Water And Food - Medium Term Plan 2011-2013,0
, Characteristics Of Out-Of-School Children Of Compulsory School Age In South Africa: What The Community Survey 2007 Shows,0
, Christian Communities Of India: A Social And Historical Overview.,0
, Clp-2 Districts: An Assessment Of The Number Of Core Participant Households And Island Char Villages,0
, Consumer Acceptance Of Provitamin A Orange Maize In Rural Zambia. Harvestplus Working Paper No. 4.,0
, Contextual Analysis In Two Villages Of The Niger River Inner Delta,0
, Costs Of Adaptation Related To Industrial And Municipal Water Supply And Riverine Flood Protection,0
, Costs Of Agricultural Adaptation To Climate Change,0
, Debating Diversity In Provision Of Universal Primary Education In Bangladesh,0
, Dictator Games In The Lab And In Nature: External Validity Tested And Investigated In Ugandan Primary Schools.,0
, Different Evolution Of Resistance Uncovered By Single Genome Sequencing (Sgs) Analysis Of Patients With Long Term Virological Failure During Continuous Or Interrupted Therapy.,0
, Do Policies Matter? Digital Library Designs And Implementation,0
, Does Smoking.Make One Dumber? : Evidence From Teenagers In Rural China.,0
, Economic And Social Upgrading In Global Production Networks: Developing A Framework For Analysis,0
, Economics Of Adaptation To Climate Change: A Synthesis Report.,0
, Economics Of Adaptation To Climate Change: Social Synthesis Report.,0
, Economics Of Adaptation To Extreme Weather Events In Developing Countries,0
, Economics Of Coastal Zone Adaptation To Climate Change,0
, Edqual Working Paper  Leadership No. 3. Leadership And Management Of Change For Quality Improvement: Baseline Study In Selected Districts Of Tanzania Mainland.,0
, Edqual Working Paper No.26. International Partnerships  Collaboration And Capacity Building In Educational Research: The Edqual Experience.,0
, Eliciting Policymakers' And Stakeholders' Opinions To Help Shape Health System Research Priorities In The Middle East And North Africa Region,0
, Empowerment Baseline Survey 2010 (Clp2.1),0
, Engaging The Private Sector In Maternal And Neonatal Health In Low And Middle Income Countries,0
, Ethnic Minority Poverty In Vietnam. Cprc Working Paper No. 169,0
, Evaluation Of Current And Future Water Resources Development In The Lake Tana Basin  Ethiopia,0
, Exploiting Direct And Indirect Methods For The Estimation Of The Total Carotenoid Concentration In Dried Pastas,0
, External Evaluation Of Ifs,0
, External Review Of The Idrc Acacia Program. Final Report  August 31  2010,0
, Family Strategies And Dilemmas For Low-Income Rural-Urban Labour Migrants,0
, Farming Systems And Food Production In The Volta Basin,0
, Female Madrasas In Pakistan: A Response To Modernity.,0
, Fexinidazole _ A New Oral Nitroimidazole Drug Candidate Entering Clinical Development For The Treatment Of Sleeping Sickness,0
, First Report Of Horsegram Yellow Mosaic Virus Infecting Phaseolus Vulgaris In Sri Lanka,0
, The First Set Of Est Resource For Gene Discovery And Marker Development In Pigeonpea (Cajanus Cajan L.),0
, Food Security: The Challenge Of Feeding 9 Billion People,0
, Freeze-Dried  Mucoadhesive System For Vaginal Delivery Of The Hiv Microbicide  Dapivirine: Optimisation By An Artificial Neural Network.,0
, Future Health Systems: Innovations For Equity Rpc. Final Report (October 1  2005-September 30  2010).,0
, Gender And Climate Change-Induced Conflict In Pastoral Communities: Case Study Of Turkana In Northwestern Kenya,0
, Gender And Mathematics Education In Pakistan: A Situation Analysis,0
, Girls_ Access To Education In China: Actors  Cultures And The Windmill Of Development Management,0
, Grain Concentrations Of Protein And Mineral Nutrients In A Large Collection Of Spelt Wheat Grown Under Different Environments,0
, Group Inequalities And Political Violence: Policy Challenges And Priorities In Bolivia  Guatemala And Peru.,0
, Health  Nutrition And Academic Achievement: New Evidence From India,0
, Health As Venue Of Social And Gender Activism: Population Politics And Volunteer Health Workers In Islamic Republic Of Iran,0
, High-Throughput Snp Genotyping With The Goldengate Assay In Maize,0
, Hiv Vaccines: Current Status Worldwide And In Africa,0
, Hiv/Aids And The Millennium Development Goals: Microbicides And The Need For Long-Term Prevention.,0
, Household Responses To Health Risks And Shocks: A Study From Rural Tanzania Raises Some Methodological Issues.,0
, How Healthy Is Health Sector Governance?,0
, A Human Development And Capabilities _Prospective Analysis_ Of Global Higher Education Policy.,0
, The Human Rights Movement And Reparations,0
, Identification Of A Novel Iron Regulated Basic Helix-Loop-Helix Protein Involved In Fe Homeostasis In Oryza Sativa.,0
, Identification Of Fe-Excess-Induced Genes In Rice Shoots Reveals A Wrky Transcription Factor Responsive To Fe  Drought And Senescence,0
, Identification Of Markers Associated With Bacterial Blight Resistance Loci In Cowpea [Vigna Unguiculata (L.) Walp.],0
, Illusory Revenues: Import Tariffs In Resource-Rich And Aid-Rich Economies,0
, The Importance Of Plant Health To Food Security.,0
, Improving The Evidence Base Of Markov Models Used To Estimate The Costs Of Scaling Up Antiretroviral Programmes In Resource-Limited Settings,0
, Indicators For Monitoring And Evaluation Of The Kala-Azar Elimination Programme,0
, Infant And Under-Five Mortality In Afghanistan: Current Estimates And Limitations,0
, Institutional Adaptive Capacity And Climate Change Response In The Congo Basin Forests Of Cameroon,0
, Integrating Indigenous And Exogenous Communication Channels And Capabilities Through Community-Based Armyworm Forecasting,0
, Integration Of Physical And Genetic Maps Of Common Bean Through Bac-Derived Microsatellite Markers,0
, Intelligence Bound: The South African Constitution And Intelligence Services,0
, An Internal Health Systems Research Portfolio Assessment Of A Low-Income Country Research Institution,0
, Interventions For Treating Scabies.,0
, Interventions To Improve Disposal Of Human Excreta For Preventing Diarrhoea.,0
, The Introduction Of Mobile Plant Clinics To Uganda. First Results And Lessons Learned 2005 _ 2010.,0
, Investigating Determinants Of Out-Of-Pocket Spending And Strategies For Coping With Payments For Healthcare In Southeast Nigeria.,0
, Iron And Ferritin Accumulate In Separate Cellular Locations In Phaseolus Seeds,0
, Isolation And Poverty: The Relationship Between Spatially Differentiated Access To Goods And Services And Poverty. Cprc Working Paper 162.,0
, Job Creation Outcomes From Electricity Provision.,0
, Leishmaniasis Control In Eastern Africa: Past And Present Efforts And Future Needs. Situation And Gap Analysis.,0
, Lesotho Final Report : Developing  Implementing And Evaluating The Sofie Intervention Package To Support Educational Access For Vulnerable Students,0
, Linking Agricultural Research To Innovation: An Introduction To Riu_S Research Design,0
, Linking Migration  Reproduction And Wellbeing: Exploring The Reproductive Strategies Of Low-Income Rural-Urban Migrants In Vietnam. End Of Award Report.,0
, Low Haemoglobin Predicts Early Mortality Among Adults Starting Antiretroviral Therapy In An Hiv Care Programme In South Africa: A Cohort Study,0
, Macaques Vaccinated With Simian Immunodeficiency Virus Sivmac239{Delta}Nef Delay Acquisition And Control Replication After Repeated Low-Dose Heterologous Siv Challenge,0
, Malaria Transmission In The Vicinity Of Impounded Water: Evidence From The Koka Reservoir  Ethiopia,0
, Malawi: Development Of A Large-Scale Energy Efficient Lighting Program. Cfl Program Design And Implementation Plan. Final Report  July 2010.,0
, Malnourishment Among Children In India: Linkages With Cognitive Development And School Participation,0
, Market Assessment Market System For Agricultural Services - Lalmonirhat Chars,0
, Market System For Chilli - Gaibandha Chars,0
, Market System For Desi Chicken /Eggs - Gaibandha Chars,0
, Market System For Milk And Dairy Products - Bogra / Sirajgonj Chars,0
, Molecular Breeding In Developing Countries: Challenges And Perspectives,0
, Monitoring And Evaluation Tool Kit For Indoor Residual Spraying. Kala-Azar Elimination In Bangladesh  India And Nepal,0
, Multiple Providers And Access To Primary Education: The Case Of Bangladesh,0
, New Skills Bring New Opportunities: Developing An Information Literacy Skills Programme At The University Of Zimbabwe,0
, A Novel Approach To Quality Assessment Of Plant Health Clinics,0
, Nurse Led  Primary Care Based Antiretroviral Treatment Versus Hospital Care: A Controlled Prospective Study In Swaziland.,0
, Nutritional Composition Of Potatoes,0
, Nutritional Status Of Children In India: Household Socio-Economic Condition As The Contextual Determinant,0
, On The Cultural Creating Function Of Translating Based On The Analysis Of Translation Disputes Over _Women_S Empowerment_,0
, Optimization Of A Dendritic Cell-Based Assay For The In Vitro Priming Of Na_Ve Human Cd4+ T Cells,0
, Outcomes In Infants Born To Hiv Infected Mothers Receiving Long-Term Art In The Dart Trial 2004-2009.,0
, Pan Asia Networking External Panel Review  August 27  2010,0
, Parental Migration And Child Development In China.,0
, Partnership  Participation And Power For Gender Equality In Education,0
, Patterns Of Poverty In Remote Rural Areas: A Case Study Of A Forest-Based Region In Southern Orissa In India. Cprc Working Paper 165.,0
, 'The People Know They Need Religion In Order To Develop': The Relationships Between Hindu And Buddhist Religious Teachings  Values And Beliefs  And Visions Of The Future In Pune  India.,0
, Pharmacokinetic Assessment Of Dapivirine Vaginal Microbicide Gel In Healthy  Hiv-Negative Women.,0
, Pharmacokinetics Of 2 Dapivirine Vaginal Microbicide Gels And Their Safety Vs. Hydroxyethyl Cellulose-Based Universal Placebo Gel.,0
, A Pharmacy Too Far? Equity And Spatial Distribution Of Outcomes In The Delivery Of Subsidized Artemisinin-Based Combination Therapies Through Private Drug Shops,0
, Phase 1 Safety And Immunogenicity Evaluation Of Admva  A Multigenic  Modified Vaccinia Ankara-Hiv-1 B'/C Candidate Vaccine,0
, Phase 1 Safety And Immunogenicity Evaluation Of Advax  A Multigenic  Dna-Based Clade C/B' Hiv-1 Candidate Vaccine,0
, Phenotypic Correlations  G _ E Interactions And Broad Sense Heritability Analysis Of Grain And Flour Quality Characteristics In High Latitude Spring Bread Wheats From Kazakhstan And Siberia,0
, Pn5. Enhancing Rainwater And Nutrient Use Efficiency For Improved Crop Productivity  Farm Income And Rural Livelihood In The Volta Basin.,0
, Policy Responses To The Spatial Dimensions Of Poverty. Cprc Working Paper 168.,0
, Politics  Religion And The Lord'S Resistance Army In Northern Uganda,0
, Polyphenols And Phytic Acid Contribute To The Low Iron Bioavailability From Common Beans In Young Women,0
, Population Pharmacokinetics And Pharmacodynamic Considerations Of Amodiaquine And Desethylamodiaquine In Kenyan Adults With Uncomplicated Malaria Receiving The Artesunate-Amodiaquine Combination Therapy.,0
, Poverty And Equity: Access To Education In Bangladesh.,0
, Poverty In Afghan Policy : Enhancing Solutions Through Better Defining The Problem.,0
, Power  Politics And Development In The Arab Context: Or How Can Rearing Chicks Change Patriarchy?,0
